ID,Rating,Review Date,Location,Username,Member,RAND,Gender,Review,Fit Feedback,Comfort Feedback,Recommend Feedback,Title,IsPromoReview,Subtitle,ColorDescription,FullPrice,Discounted,EmployeePrice,CurrentPrice,IsLaunch,Pid,IS_BEST_SELLER,IS_IN_STOCK
2073,5,18-Nov-22,"SC, US",OgCook1017,Yes,0.703023151,Male,"Trendsetter Jordan’s is what I call them!
Fantastic buy! I love the colors first thing that caught my eyes!! I’m very noticeable when I arrive there fresh.. First comment that comes from people is those are fresh! I love the attention I get when wearing these Js .. My friends even went out and bought a pair!
OgCook1017
Nov 18, 2022
Location
South Carolina
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Lemon Wash/White/Lapis,125,TRUE,60.58,100.97,FALSE,1003839142,NOT_BEST_SELLER,IN_STOCK
2074,5,18-Nov-22,"SC, US",OgCook1017,Yes,0.594791724,Male,"Trendsetter Jordan’s is what I call them!
Fantastic buy! I love the colors first thing that caught my eyes!! I’m very noticeable when I arrive there fresh.. First comment that comes from people is those are fresh! I love the attention I get when wearing these Js .. My friends even went out and bought a pair!
OgCook1017
Nov 18, 2022
Location
South Carolina
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,White/White/White,125,FALSE,75,125,FALSE,14248558,NOT_BEST_SELLER,IN_STOCK
2075,5,18-Nov-22,"NC, US",Newman35,Yes,0.910877615,Prefer not to say,"Yes buddy I’m super excited about this one 💯💯💯?
Ice cold super fast delivery I’m very excited about this it’s a wonderful purchase. I looked everywhere and couldn’t find them. I’m beyond excited
Newman35
Nov 18, 2022
Location
Roxboro NC
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,Lucky Green/White/Black,125,TRUE,60.58,100.97,FALSE,1010128831,NOT_BEST_SELLER,IN_STOCK
2076,5,18-Nov-22,"NC, US",Newman35,Yes,0.721372388,Prefer not to say,"Yes buddy I’m super excited about this one 💯💯💯?
Ice cold super fast delivery I’m very excited about this it’s a wonderful purchase. I looked everywhere and couldn’t find them. I’m beyond excited
Newman35
Nov 18, 2022
Location
Roxboro NC
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,University Blue/White/Black,125,FALSE,75,125,FALSE,1012356738,NOT_BEST_SELLER,IN_STOCK
2077,5,18-Nov-22,"NC, US",Newman35,Yes,0.696351346,Prefer not to say,"Yes buddy I’m super excited about this one 💯💯💯?
Ice cold super fast delivery I’m very excited about this it’s a wonderful purchase. I looked everywhere and couldn’t find them. I’m beyond excited
Newman35
Nov 18, 2022
Location
Roxboro NC
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Action Grape/Sail/Sky J Light Purple,125,FALSE,75,125,FALSE,1012356868,NOT_BEST_SELLER,IN_STOCK
2078,5,18-Nov-22,"NC, US",Newman35,Yes,0.718994019,Prefer not to say,"Yes buddy I’m super excited about this one 💯💯💯?
Ice cold super fast delivery I’m very excited about this it’s a wonderful purchase. I looked everywhere and couldn’t find them. I’m beyond excited
Newman35
Nov 18, 2022
Location
Roxboro NC
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Lemon Wash/White/Lapis,125,TRUE,60.58,100.97,FALSE,1003839142,NOT_BEST_SELLER,IN_STOCK
2079,5,18-Nov-22,"NC, US",Newman35,Yes,0.053526117,Female,"Yes buddy I’m super excited about this one 💯💯💯?
Ice cold super fast delivery I’m very excited about this it’s a wonderful purchase. I looked everywhere and couldn’t find them. I’m beyond excited
Newman35
Nov 18, 2022
Location
Roxboro NC
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,White/White/White,125,FALSE,75,125,FALSE,14248558,NOT_BEST_SELLER,IN_STOCK
2080,5,15-Nov-22,"GA, US",MsCiara,Yes,0.932143936,Female,"Love them alot
Fire shoes fr fr I love the colors in memory of my friend LLT1
MsCiara
Nov 15, 2022
Location
Georgia
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,Lucky Green/White/Black,125,TRUE,60.58,100.97,FALSE,1010128831,NOT_BEST_SELLER,IN_STOCK
2081,5,15-Nov-22,"GA, US",MsCiara,Yes,0.576730973,Prefer not to say,"Love them alot
Fire shoes fr fr I love the colors in memory of my friend LLT1
MsCiara
Nov 15, 2022
Location
Georgia
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,University Blue/White/Black,125,FALSE,75,125,FALSE,1012356738,NOT_BEST_SELLER,IN_STOCK
2082,5,15-Nov-22,"GA, US",MsCiara,Yes,0.574279843,Female,"Love them alot
Fire shoes fr fr I love the colors in memory of my friend LLT1
MsCiara
Nov 15, 2022
Location
Georgia
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Action Grape/Sail/Sky J Light Purple,125,FALSE,75,125,FALSE,1012356868,NOT_BEST_SELLER,IN_STOCK
2083,5,15-Nov-22,"GA, US",MsCiara,Yes,0.56857968,Female,"Love them alot
Fire shoes fr fr I love the colors in memory of my friend LLT1
MsCiara
Nov 15, 2022
Location
Georgia
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Lemon Wash/White/Lapis,125,TRUE,60.58,100.97,FALSE,1003839142,NOT_BEST_SELLER,IN_STOCK
2084,5,15-Nov-22,"GA, US",MsCiara,Yes,0.367775471,Female,"Love them alot
Fire shoes fr fr I love the colors in memory of my friend LLT1
MsCiara
Nov 15, 2022
Location
Georgia
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,White/White/White,125,FALSE,75,125,FALSE,14248558,NOT_BEST_SELLER,IN_STOCK
2085,4,15-Nov-22,"OH, US",Maniblo,Yes,0.88480726,Male,"Laker pro
Laker proof, they look like the shoes the Lakers would wear coming to the press room after the game.
Maniblo
Nov 15, 2022
Location
Ohio
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,Lucky Green/White/Black,125,TRUE,60.58,100.97,FALSE,1010128831,NOT_BEST_SELLER,IN_STOCK
2086,4,15-Nov-22,"OH, US",Maniblo,Yes,0.205149132,Male,"Laker pro
Laker proof, they look like the shoes the Lakers would wear coming to the press room after the game.
Maniblo
Nov 15, 2022
Location
Ohio
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,University Blue/White/Black,125,FALSE,75,125,FALSE,1012356738,NOT_BEST_SELLER,IN_STOCK
2087,4,15-Nov-22,"OH, US",Maniblo,Yes,0.747413295,Male,"Laker pro
Laker proof, they look like the shoes the Lakers would wear coming to the press room after the game.
Maniblo
Nov 15, 2022
Location
Ohio
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Action Grape/Sail/Sky J Light Purple,125,FALSE,75,125,FALSE,1012356868,NOT_BEST_SELLER,IN_STOCK
2088,4,15-Nov-22,"OH, US",Maniblo,Yes,0.71677186,Male,"Laker pro
Laker proof, they look like the shoes the Lakers would wear coming to the press room after the game.
Maniblo
Nov 15, 2022
Location
Ohio
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Lemon Wash/White/Lapis,125,TRUE,60.58,100.97,FALSE,1003839142,NOT_BEST_SELLER,IN_STOCK
2089,4,15-Nov-22,"OH, US",Maniblo,Yes,0.718464935,Female,"Laker pro
Laker proof, they look like the shoes the Lakers would wear coming to the press room after the game.
Maniblo
Nov 15, 2022
Location
Ohio
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,White/White/White,125,FALSE,75,125,FALSE,14248558,NOT_BEST_SELLER,IN_STOCK
2090,5,14-Nov-22,"NV, US",Location,Yes,0.580754552,Prefer not to say,"Great shopping experience!
Great place to shop !!! Everyone is very helpful. Lots of gear to choose from.
Los Dog
Nov 14, 2022
Location
Las Vegas
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,Lucky Green/White/Black,125,TRUE,60.58,100.97,FALSE,1010128831,NOT_BEST_SELLER,IN_STOCK
2091,5,14-Nov-22,"NV, US",Location,Yes,0.109806376,Male,"Great shopping experience!
Great place to shop !!! Everyone is very helpful. Lots of gear to choose from.
Los Dog
Nov 14, 2022
Location
Las Vegas
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,University Blue/White/Black,125,FALSE,75,125,FALSE,1012356738,NOT_BEST_SELLER,IN_STOCK
2092,5,14-Nov-22,"NV, US",Location,Yes,0.929439484,Prefer not to say,"Great shopping experience!
Great place to shop !!! Everyone is very helpful. Lots of gear to choose from.
Los Dog
Nov 14, 2022
Location
Las Vegas
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Action Grape/Sail/Sky J Light Purple,125,FALSE,75,125,FALSE,1012356868,NOT_BEST_SELLER,IN_STOCK
2093,5,14-Nov-22,"NV, US",Location,Yes,0.811381214,Female,"Great shopping experience!
Great place to shop !!! Everyone is very helpful. Lots of gear to choose from.
Los Dog
Nov 14, 2022
Location
Las Vegas
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Lemon Wash/White/Lapis,125,TRUE,60.58,100.97,FALSE,1003839142,NOT_BEST_SELLER,IN_STOCK
2094,5,14-Nov-22,"NV, US",Location,Yes,0.794637612,Male,"Great shopping experience!
Great place to shop !!! Everyone is very helpful. Lots of gear to choose from.
Los Dog
Nov 14, 2022
Location
Las Vegas
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,White/White/White,125,FALSE,75,125,FALSE,14248558,NOT_BEST_SELLER,IN_STOCK
2095,5,14-Nov-22,"LA, US",VelE,Yes,0.338048463,Female,"Lakers 1s
Looks even better in person.. colors are really bold
VelE
Nov 14, 2022
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,Lucky Green/White/Black,125,TRUE,60.58,100.97,FALSE,1010128831,NOT_BEST_SELLER,IN_STOCK
2096,5,14-Nov-22,"LA, US",VelE,Yes,0.228995597,Male,"Lakers 1s
Looks even better in person.. colors are really bold
VelE
Nov 14, 2022
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,University Blue/White/Black,125,FALSE,75,125,FALSE,1012356738,NOT_BEST_SELLER,IN_STOCK
2097,5,14-Nov-22,"LA, US",VelE,Yes,0.88198101,Prefer not to say,"Lakers 1s
Looks even better in person.. colors are really bold
VelE
Nov 14, 2022
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Action Grape/Sail/Sky J Light Purple,125,FALSE,75,125,FALSE,1012356868,NOT_BEST_SELLER,IN_STOCK
2098,5,14-Nov-22,"LA, US",VelE,Yes,0.880100104,Prefer not to say,"Lakers 1s
Looks even better in person.. colors are really bold
VelE
Nov 14, 2022
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Lemon Wash/White/Lapis,125,TRUE,60.58,100.97,FALSE,1003839142,NOT_BEST_SELLER,IN_STOCK
2099,5,14-Nov-22,"LA, US",VelE,Yes,0.895775124,Male,"Lakers 1s
Looks even better in person.. colors are really bold
VelE
Nov 14, 2022
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,White/White/White,125,FALSE,75,125,FALSE,14248558,NOT_BEST_SELLER,IN_STOCK
2100,5,14-Nov-22,"MD, US",Location,Yes,0.186562447,Prefer not to say,"Very stylish and comfortable, shipping was Great
Great shoe, love the colors , I have five more pai
Sir Smokes Alot
Nov 14, 2022
Location
Baltimore, MD
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,Lucky Green/White/Black,125,TRUE,60.58,100.97,FALSE,1010128831,NOT_BEST_SELLER,IN_STOCK
2101,5,14-Nov-22,"MD, US",Location,Yes,0.456382981,Female,"Very stylish and comfortable, shipping was Great
Great shoe, love the colors , I have five more pai
Sir Smokes Alot
Nov 14, 2022
Location
Baltimore, MD
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,University Blue/White/Black,125,FALSE,75,125,FALSE,1012356738,NOT_BEST_SELLER,IN_STOCK
2102,5,14-Nov-22,"MD, US",Location,Yes,0.032462305,Prefer not to say,"Very stylish and comfortable, shipping was Great
Great shoe, love the colors , I have five more pai
Sir Smokes Alot
Nov 14, 2022
Location
Baltimore, MD
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Action Grape/Sail/Sky J Light Purple,125,FALSE,75,125,FALSE,1012356868,NOT_BEST_SELLER,IN_STOCK
2103,5,14-Nov-22,"MD, US",Location,Yes,0.656281799,Female,"Very stylish and comfortable, shipping was Great
Great shoe, love the colors , I have five more pai
Sir Smokes Alot
Nov 14, 2022
Location
Baltimore, MD
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Lemon Wash/White/Lapis,125,TRUE,60.58,100.97,FALSE,1003839142,NOT_BEST_SELLER,IN_STOCK
2104,5,14-Nov-22,"MD, US",Location,Yes,0.539058986,Prefer not to say,"Very stylish and comfortable, shipping was Great
Great shoe, love the colors , I have five more pai
Sir Smokes Alot
Nov 14, 2022
Location
Baltimore, MD
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,White/White/White,125,FALSE,75,125,FALSE,14248558,NOT_BEST_SELLER,IN_STOCK
2105,5,13-Nov-22,"MN, US",sdun74,Yes,0.013073324,Male,"Great colorway
 These are the perfect shoes to wear with your Lakers gear.
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
sdun74
Nov 13, 2022
Location
TENNESSEE
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,TRUE,Men's Shoes,Lucky Green/White/Black,125,TRUE,60.58,100.97,FALSE,1010128831,NOT_BEST_SELLER,IN_STOCK
2106,5,13-Nov-22,"MN, US",sdun74,Yes,0.89797244,Prefer not to say,"Great colorway
 These are the perfect shoes to wear with your Lakers gear.
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
sdun74
Nov 13, 2022
Location
TENNESSEE
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,TRUE,Men's Shoes,University Blue/White/Black,125,FALSE,75,125,FALSE,1012356738,NOT_BEST_SELLER,IN_STOCK
2107,5,13-Nov-22,"MN, US",sdun74,Yes,0.991851142,Prefer not to say,"Great colorway
 These are the perfect shoes to wear with your Lakers gear.
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
sdun74
Nov 13, 2022
Location
TENNESSEE
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,TRUE,Women's Shoes,Action Grape/Sail/Sky J Light Purple,125,FALSE,75,125,FALSE,1012356868,NOT_BEST_SELLER,IN_STOCK
2108,5,13-Nov-22,"MN, US",sdun74,Yes,0.008024874,Female,"Great colorway
 These are the perfect shoes to wear with your Lakers gear.
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
sdun74
Nov 13, 2022
Location
TENNESSEE
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,TRUE,Women's Shoes,Lemon Wash/White/Lapis,125,TRUE,60.58,100.97,FALSE,1003839142,NOT_BEST_SELLER,IN_STOCK
2109,5,13-Nov-22,"MN, US",sdun74,Yes,0.079274021,Prefer not to say,"Great colorway
 These are the perfect shoes to wear with your Lakers gear.
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
sdun74
Nov 13, 2022
Location
TENNESSEE
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,TRUE,Women's Shoes,White/White/White,125,FALSE,75,125,FALSE,14248558,NOT_BEST_SELLER,IN_STOCK
2110,5,13-Nov-22,"IN, US",Location,Yes,0.997114722,Male,"Better Than Other Shoe Sites
Always quick delivery and loved the shoes. Arrived in 3 days!
P Love
Nov 13, 2022
Location
Indianapolis
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,Lucky Green/White/Black,125,TRUE,60.58,100.97,FALSE,1010128831,NOT_BEST_SELLER,IN_STOCK
2111,5,13-Nov-22,"IN, US",Location,Yes,0.716341373,Prefer not to say,"Better Than Other Shoe Sites
Always quick delivery and loved the shoes. Arrived in 3 days!
P Love
Nov 13, 2022
Location
Indianapolis
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,University Blue/White/Black,125,FALSE,75,125,FALSE,1012356738,NOT_BEST_SELLER,IN_STOCK
2112,5,13-Nov-22,"IN, US",Location,Yes,0.32752414,Male,"Better Than Other Shoe Sites
Always quick delivery and loved the shoes. Arrived in 3 days!
P Love
Nov 13, 2022
Location
Indianapolis
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Action Grape/Sail/Sky J Light Purple,125,FALSE,75,125,FALSE,1012356868,NOT_BEST_SELLER,IN_STOCK
2113,5,13-Nov-22,"IN, US",Location,Yes,0.239474052,Female,"Better Than Other Shoe Sites
Always quick delivery and loved the shoes. Arrived in 3 days!
P Love
Nov 13, 2022
Location
Indianapolis
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Lemon Wash/White/Lapis,125,TRUE,60.58,100.97,FALSE,1003839142,NOT_BEST_SELLER,IN_STOCK
2114,5,13-Nov-22,"IN, US",Location,Yes,0.048581028,Female,"Better Than Other Shoe Sites
Always quick delivery and loved the shoes. Arrived in 3 days!
P Love
Nov 13, 2022
Location
Indianapolis
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,White/White/White,125,FALSE,75,125,FALSE,14248558,NOT_BEST_SELLER,IN_STOCK
2115,5,12-Nov-22,"MA, US",alkins689485265,Yes,0.957139479,Prefer not to say,"Really comfortable
They are really comfortable and the neutral tones match almost every outfit.",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,Lucky Green/White/Black,125,TRUE,60.58,100.97,FALSE,1010128831,NOT_BEST_SELLER,IN_STOCK
2116,5,12-Nov-22,"MA, US",alkins689485265,Yes,0.055728295,Prefer not to say,"Really comfortable
They are really comfortable and the neutral tones match almost every outfit.",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,University Blue/White/Black,125,FALSE,75,125,FALSE,1012356738,NOT_BEST_SELLER,IN_STOCK
2117,5,12-Nov-22,"MA, US",alkins689485265,Yes,0.272128239,Prefer not to say,"Really comfortable
They are really comfortable and the neutral tones match almost every outfit.",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Action Grape/Sail/Sky J Light Purple,125,FALSE,75,125,FALSE,1012356868,NOT_BEST_SELLER,IN_STOCK
2118,5,12-Nov-22,"MA, US",alkins689485265,Yes,0.717664356,Prefer not to say,"Really comfortable
They are really comfortable and the neutral tones match almost every outfit.",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Lemon Wash/White/Lapis,125,TRUE,60.58,100.97,FALSE,1003839142,NOT_BEST_SELLER,IN_STOCK
2119,5,12-Nov-22,"MA, US",alkins689485265,Yes,0.171018071,Prefer not to say,"Really comfortable
They are really comfortable and the neutral tones match almost every outfit.",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,White/White/White,125,FALSE,75,125,FALSE,14248558,NOT_BEST_SELLER,IN_STOCK
2120,5,8-Nov-22,"MS, US",Trujermaine,Yes,0.510947907,Male,"Get this shoe
I love this shoe if I can I will buy one more pair
Trujermaine
Nov 8, 2022
Location
Biloxi Mississippi
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,Lucky Green/White/Black,125,TRUE,60.58,100.97,FALSE,1010128831,NOT_BEST_SELLER,IN_STOCK
2121,5,8-Nov-22,"MS, US",Trujermaine,Yes,0.814550266,Prefer not to say,"Get this shoe
I love this shoe if I can I will buy one more pair
Trujermaine
Nov 8, 2022
Location
Biloxi Mississippi
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,University Blue/White/Black,125,FALSE,75,125,FALSE,1012356738,NOT_BEST_SELLER,IN_STOCK
2122,5,8-Nov-22,"MS, US",Trujermaine,Yes,0.647174458,Female,"Get this shoe
I love this shoe if I can I will buy one more pair
Trujermaine
Nov 8, 2022
Location
Biloxi Mississippi
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Action Grape/Sail/Sky J Light Purple,125,FALSE,75,125,FALSE,1012356868,NOT_BEST_SELLER,IN_STOCK
2123,5,8-Nov-22,"MS, US",Trujermaine,Yes,0.994259577,Female,"Get this shoe
I love this shoe if I can I will buy one more pair
Trujermaine
Nov 8, 2022
Location
Biloxi Mississippi
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Lemon Wash/White/Lapis,125,TRUE,60.58,100.97,FALSE,1003839142,NOT_BEST_SELLER,IN_STOCK
2124,5,8-Nov-22,"MS, US",Trujermaine,Yes,0.028903301,Prefer not to say,"Get this shoe
I love this shoe if I can I will buy one more pair
Trujermaine
Nov 8, 2022
Location
Biloxi Mississippi
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,White/White/White,125,FALSE,75,125,FALSE,14248558,NOT_BEST_SELLER,IN_STOCK
2125,5,8-Nov-22,"FL, US",Location,Yes,0.465787798,Female,"Great colorway. Super fast shipping!
Gorgeous shoes & FAST shipping! Shoes are packaged well for shipping too
Jennifer E
Nov 8, 2022
Location
South Florida
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,Lucky Green/White/Black,125,TRUE,60.58,100.97,FALSE,1010128831,NOT_BEST_SELLER,IN_STOCK
2126,5,8-Nov-22,"FL, US",Location,Yes,0.115389455,Prefer not to say,"Great colorway. Super fast shipping!
Gorgeous shoes & FAST shipping! Shoes are packaged well for shipping too
Jennifer E
Nov 8, 2022
Location
South Florida
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,University Blue/White/Black,125,FALSE,75,125,FALSE,1012356738,NOT_BEST_SELLER,IN_STOCK
2127,5,8-Nov-22,"FL, US",Location,Yes,0.834066056,Male,"Great colorway. Super fast shipping!
Gorgeous shoes & FAST shipping! Shoes are packaged well for shipping too
Jennifer E
Nov 8, 2022
Location
South Florida
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Action Grape/Sail/Sky J Light Purple,125,FALSE,75,125,FALSE,1012356868,NOT_BEST_SELLER,IN_STOCK
2128,5,8-Nov-22,"FL, US",Location,Yes,0.105940849,Male,"Great colorway. Super fast shipping!
Gorgeous shoes & FAST shipping! Shoes are packaged well for shipping too
Jennifer E
Nov 8, 2022
Location
South Florida
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Lemon Wash/White/Lapis,125,TRUE,60.58,100.97,FALSE,1003839142,NOT_BEST_SELLER,IN_STOCK
2129,5,8-Nov-22,"FL, US",Location,Yes,0.340464082,Male,"Great colorway. Super fast shipping!
Gorgeous shoes & FAST shipping! Shoes are packaged well for shipping too
Jennifer E
Nov 8, 2022
Location
South Florida
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,White/White/White,125,FALSE,75,125,FALSE,14248558,NOT_BEST_SELLER,IN_STOCK
2130,5,1-Nov-22,"IA, US",RIchard819443770,Yes,0.668650919,Prefer not to say,"I love Jordans!
Great looking shoe! I'm Looking to buy these very soon!
RIchard819443770
Nov 1, 2022
Location
Mason City, IA, US
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,Lucky Green/White/Black,125,TRUE,60.58,100.97,FALSE,1010128831,NOT_BEST_SELLER,IN_STOCK
2131,5,1-Nov-22,"IA, US",RIchard819443770,Yes,0.910590035,Prefer not to say,"I love Jordans!
Great looking shoe! I'm Looking to buy these very soon!
RIchard819443770
Nov 1, 2022
Location
Mason City, IA, US
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,University Blue/White/Black,125,FALSE,75,125,FALSE,1012356738,NOT_BEST_SELLER,IN_STOCK
2132,5,1-Nov-22,"IA, US",RIchard819443770,Yes,0.83238783,Prefer not to say,"I love Jordans!
Great looking shoe! I'm Looking to buy these very soon!
RIchard819443770
Nov 1, 2022
Location
Mason City, IA, US
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Action Grape/Sail/Sky J Light Purple,125,FALSE,75,125,FALSE,1012356868,NOT_BEST_SELLER,IN_STOCK
2133,5,1-Nov-22,"IA, US",RIchard819443770,Yes,0.562827631,Male,"I love Jordans!
Great looking shoe! I'm Looking to buy these very soon!
RIchard819443770
Nov 1, 2022
Location
Mason City, IA, US
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Lemon Wash/White/Lapis,125,TRUE,60.58,100.97,FALSE,1003839142,NOT_BEST_SELLER,IN_STOCK
2134,5,1-Nov-22,"IA, US",RIchard819443770,Yes,0.753844339,Male,"I love Jordans!
Great looking shoe! I'm Looking to buy these very soon!
RIchard819443770
Nov 1, 2022
Location
Mason City, IA, US
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,White/White/White,125,FALSE,75,125,FALSE,14248558,NOT_BEST_SELLER,IN_STOCK
2135,5,19-Nov-22,"LA, US",CuteKate,Yes,0.68582813,Female,"Cute
This shoe is so cute on my foot. My boyfriend was jealous so he got a pair.
Jordan sneaker
Nov 19, 2022
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,Lucky Green/White/Black,125,TRUE,60.58,100.97,FALSE,1010128831,NOT_BEST_SELLER,IN_STOCK
2136,5,19-Nov-22,"LA, US",CuteKate,Yes,0.409647804,Female,"Cute
This shoe is so cute on my foot. My boyfriend was jealous so he got a pair.
Jordan sneaker
Nov 19, 2022
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Men's Shoes,University Blue/White/Black,125,FALSE,75,125,FALSE,1012356738,NOT_BEST_SELLER,IN_STOCK
2137,5,19-Nov-22,"LA, US",CuteKate,Yes,0.626650042,Female,"Cute
This shoe is so cute on my foot. My boyfriend was jealous so he got a pair.
Jordan sneaker
Nov 19, 2022
Originally posted at Hibbett Sports
1
0
Flag",,,,Air Jordan 1 Mid,FALSE,Women's Shoes,Action Grape/Sail/Sky J Light Purple,125,FALSE,75,125,FALSE,1012356868,NOT_BEST_SELLER,IN_STOCK
